video_id,video_title,channel,source_step,source_step_name,source_position,status,privacy_status,embeddable,upload_status,api_title
u6jcxc5Er4Y,How Do You Simplify Fractions? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,Year 7_11-12_Summer__Add and subtract fractions_1_Simplify a fraction,Simplify a fraction,current_3,available,public,True,processed,How Do You Simplify Fractions? | KS2 Maths Concept for Kids
6vOC3xPnjpA,Converting Mixed Numbers to Improper Fractions | Converting Improper Fractions to Mixed Numbers,Math_with_Mr._J,Year 7_11-12_Summer__Add and subtract fractions_2_Convert between mixed numbers and improper fractions,Convert between mixed numbers and improper fractions,current_2,available,public,True,processed,Converting Mixed Numbers to Improper Fractions | Converting Improper Fractions to Mixed Numbers
1xuf6ZKF1_I,Mixed numbers and improper fractions | Fractions | Pre-Algebra | Khan Academy,Khan_Academy,Year 7_11-12_Summer__Add and subtract fractions_2_Convert between mixed numbers and improper fractions,Convert between mixed numbers and improper fractions,current_3,available,public,True,processed,Mixed numbers and improper fractions | Fractions | Pre-Algebra | Khan Academy
2B6W6nWqpk8,Subtract fractions with denominators as common multiples within 1 | Fractions | Year 5,Key_Stage_2_Maths,Year 7_11-12_Summer__Add and subtract fractions_8_Use equivalence to add and subtract decimals and fractions (E),Use equivalence to add and subtract decimals and fractions (E),current_2,available,public,True,processed,Subtract fractions with denominators as common multiples within 1 | Fractions | Year 5
1A8Bwr3D5Gc,NCEA Level One 1.2 Adding and subtracting Algebraic Fractions,Maths_with_MCL,Year 7_11-12_Summer__Add and subtract fractions_9_Add and subtract simple algebraic fractions (E),Add and subtract simple algebraic fractions (E),current_2,available,public,True,processed,NCEA Level One 1.2 Adding and subtracting Algebraic Fractions
IJa8_uWgFvc,Key Skill - Add and subtract algebraic fractions with integer denominator.,Dr_Frost_Maths,Year 7_11-12_Summer__Add and subtract fractions_9_Add and subtract simple algebraic fractions (E),Add and subtract simple algebraic fractions (E),current_3,available,public,True,processed,Key Skill - Add and subtract algebraic fractions with integer denominator.
DGKwdHMiqCg,Math Antics - Angle Basics,mathantics,Year 7_11-12_Summer__Angles and polygons_10_Parallel and perpendicular lines,Parallel and perpendicular lines,current_1,available,public,True,processed,Math Antics - Angle Basics
2sdlKeenLLw,"4th Grade Math 10.3, Parallel Lines & Perpendicular Lines",JoAnn's_School,Year 7_11-12_Summer__Angles and polygons_10_Parallel and perpendicular lines,Parallel and perpendicular lines,current_3,available,public,True,processed,"4th Grade Math 10.3, Parallel Lines & Perpendicular Lines"
1tTHrmOKUeE,"Geometry 3.2a, Corresponding Angles Postulate and Parallel lines",JoAnn's_School,Year 7_11-12_Summer__Angles and polygons_11_Investigate angles in parallel lines  E,Investigate angles in parallel lines  E,current_2,available,public,True,processed,"Geometry 3.2a, Corresponding Angles Postulate and Parallel lines"
5vgv3gLPXog,Angle Rules: Parallel Lines,Minity_Maths,Year 7_11-12_Summer__Angles and polygons_11_Investigate angles in parallel lines  E,Investigate angles in parallel lines  E,current_3,available,public,True,processed,Angle Rules: Parallel Lines
qfyoEzYuk6o,The Sum of Interior Angles,Mometrix_Academy,Year 7_11-12_Summer__Angles and polygons_12_Angles in any polygon  E,Angles in any polygon  E,current_1,available,public,True,processed,The Sum of Interior Angles
gVo8ZrtlSp0,Angles in Polygons - Corbettmaths,corbettmaths,Year 7_11-12_Summer__Angles and polygons_12_Angles in any polygon  E,Angles in any polygon  E,current_3,available,public,True,processed,Angles in Polygons - Corbettmaths
a9TUKHWY3TA,How sure are we? | Introduction to logic and Euclidean geometry | Geometry (TX TEKS) | Khan Academy,Khan_Academy,Year 7_11-12_Summer__Angles and polygons_13_Simple proofs  E,Simple proofs  E,current_2,available,public,True,processed,How sure are we? | Introduction to logic and Euclidean geometry | Geometry (TX TEKS) | Khan Academy
sUm74GCnW0Q,"Geometry 4.3a, Triangle Sum Theorem & auxiliary lines",JoAnn's_School,Year 7_11-12_Summer__Angles and polygons_13_Simple proofs  E,Simple proofs  E,current_3,available,public,True,processed,"Geometry 4.3a, Triangle Sum Theorem & auxiliary lines"
NQCxTJDyc-s,How to Draw Angles using a Protractor,Mathematics_with_Marlien,Year 7_11-12_Summer__Angles and polygons_1_Draw and measure lines and angles,Draw and measure lines and angles,current_1,available,public,True,processed,How to Draw Angles using a Protractor
9-kUcTIrQPw,Angles Around Full Turn and Half Turn: 7H Lesson 1,Michael_Lindsay,Year 7_11-12_Summer__Angles and polygons_3_Angles around a point,Angles around a point,current_2,available,public,True,processed,Angles Around Full Turn and Half Turn: 7H Lesson 1
g2eZ64jIlbA,Angle Vocabulary and Relationships - Geometry Terms for High School,Miacademy_&_MiaPrep_Learning_Channel,Year 7_11-12_Summer__Angles and polygons_5_Vertically opposite angles,Vertically opposite angles,current_3,available,public,True,processed,Angle Vocabulary and Relationships - Geometry Terms for High School
WkQhv0GR1Is,(Types of polygons) Naming polygons 1-20 sides,Lessons_Made_Easy_-_Teacher_Belle,Year 7_11-12_Summer__Angles and polygons_6_Recognise and name polygons,Recognise and name polygons,current_1,available,public,True,processed,(Types of polygons) Naming polygons 1-20 sides
ViK2CjAuAD8,POLYGONS || MATH 5,Jessalyn_Saldo,Year 7_11-12_Summer__Angles and polygons_6_Recognise and name polygons,Recognise and name polygons,current_2,available,public,True,processed,POLYGONS || MATH 5
rtM4m4ojuBQ,"Grade 6 Math #11.4, Triangles - find the missing measures",JoAnn's_School,Year 7_11-12_Summer__Angles and polygons_7_Angles in a triangle,Angles in a triangle,current_3,available,public,True,processed,"Grade 6 Math #11.4, Triangles - find the missing measures"
t-zInYeUOJM,"Grade 6 Math #11.5, Quadrilaterals - find the missing measures",JoAnn's_School,Year 7_11-12_Summer__Angles and polygons_8_Angles in a quadrilateral,Angles in a quadrilateral,current_3,available,public,True,processed,"Grade 6 Math #11.5, Quadrilaterals - find the missing measures"
j11iZ0Std8A,"4th Grade Math 5.1, Model Factors",JoAnn's_School,Year 7_11-12_Summer__Properties of number_11_Use factors to simplify calculations (E),Use factors to simplify calculations (E),current_1,available,public,True,processed,"4th Grade Math 5.1, Model Factors"
2iEcKxnP6Uw,What Are Multiples and How Do You Find Them?,Doodles_and_Digits___Educational_Math_Videos,Year 7_11-12_Summer__Properties of number_1_Multiples,Multiples,current_2,available,public,True,processed,What Are Multiples and How Do You Find Them?
5gBtzdM5M5k,What are Prime Numbers? | Math with Mr. J,Math_with_Mr._J,Year 7_11-12_Summer__Properties of number_3_Prime numbers,Prime numbers,current_1,available,public,True,processed,What are Prime Numbers? | Math with Mr. J
mIStB5X4U8M,Prime numbers | Factors and multiples | Pre-Algebra | Khan Academy,Khan_Academy,Year 7_11-12_Summer__Properties of number_3_Prime numbers,Prime numbers,current_2,available,public,True,processed,Prime numbers | Factors and multiples | Pre-Algebra | Khan Academy
z0g9sg2KLXQ,Prime Numbers | 4.OA.B.4❤️,The_Magic_of_Math,Year 7_11-12_Summer__Properties of number_3_Prime numbers,Prime numbers,current_3,available,public,True,processed,Prime Numbers | 4.OA.B.4❤️
FL4MPqfbFbw,How to Use Prime Factor Trees to find Prime Factors,Cognito,Year 7_11-12_Summer__Properties of number_4_Write a number as a product of prime factors,Write a number as a product of prime factors,current_1,available,public,True,processed,How to Use Prime Factor Trees to find Prime Factors
mSMTv6zXriY,Triangular Numbers Explained,Minity_Maths,"Year 7_11-12_Summer__Properties of number_5_Square, cube and triangular numbers","Square, cube and triangular numbers",current_3,available,public,True,processed,Triangular Numbers Explained
i_ywPSapirg,Foundations of Square Roots - Prealgebra for Kids and Teens!,Miacademy_&_MiaPrep_Learning_Channel,Year 7_11-12_Summer__Properties of number_6_Square roots and cube roots,Square roots and cube roots,current_3,available,public,True,processed,Foundations of Square Roots - Prealgebra for Kids and Teens!
xO7xUh69NGE,Exponents - Working With Powers and Repeated Multiplication,Miacademy_&_MiaPrep_Learning_Channel,Year 7_11-12_Summer__Properties of number_7_Explore higher powers and roots (E),Explore higher powers and roots (E),current_2,available,public,True,processed,Exponents - Working With Powers and Repeated Multiplication
1F9CTS3aH9c,How to find the Highest Common Factor (2026/27 exams),Cognito,Year 7_11-12_Summer__Properties of number_8_Highest common factor (HCF),Highest common factor (HCF),current_1,available,public,True,processed,How to find the Highest Common Factor (2026/27 exams)
UQdQkyrUyQw,How To Find The Highest (Greatest) Common Factor,Minity_Maths,Year 7_11-12_Summer__Properties of number_8_Highest common factor (HCF),Highest common factor (HCF),current_2,available,public,True,processed,How To Find The Highest (Greatest) Common Factor
53Ed5yjBELc,Least Common Multiple (LCM) | Math with Mr. J,Math_with_Mr._J,Year 7_11-12_Summer__Properties of number_9_Lowest common multiple (LCM),Lowest common multiple (LCM),current_1,available,public,True,processed,Least Common Multiple (LCM) | Math with Mr. J
i5FsRN0O2MY,Unit Conversions for Teens!,Miacademy_&_MiaPrep_Learning_Channel,"Year 7_11-12_Summer__Speed distance and time_2_Convert between hours, days, months and years","Convert between hours, days, months and years",current_3,available,public,True,processed,Unit Conversions for Teens!
dJ55geJifwc,"Time Equivalencies (Minutes, Hours, Days, Weeks, Months, Years) - Mr. Pearson Teaches 3rd Grade",Mr._Pearson_Teaches_3rd_Grade,Year 7_11-12_Summer__Speed distance and time_4_Solve problems with time and the calendar,Solve problems with time and the calendar,current_3,available,public,True,processed,"Time Equivalencies (Minutes, Hours, Days, Weeks, Months, Years) - Mr. Pearson Teaches 3rd Grade"
3UdgwPCZSew,Unit Rate: Part 2 - Real World Applications of Unit Rate,Miacademy_&_MiaPrep_Learning_Channel,Year 7_11-12_Summer__Speed distance and time_5_Calculate speed,Calculate speed,current_1,available,public,True,processed,Unit Rate: Part 2 - Real World Applications of Unit Rate
nNIOwTr8POE,"Distance, Rate, and Time Formula",Mometrix_Academy,Year 7_11-12_Summer__Speed distance and time_5_Calculate speed,Calculate speed,current_3,available,public,True,processed,"Distance, Rate, and Time Formula"
zAo2dyOChYc,"SPEED, DISTANCE & TIME | GRADE 6",Sheena_Doria,Year 7_11-12_Summer__Speed distance and time_6_Calculate time and distance,Calculate time and distance,current_2,available,public,True,processed,"SPEED, DISTANCE & TIME | GRADE 6"
huCNJRrPT2o,"Grade 6 Math #6.7, Problem Solving - Distance Formula,  rate, time",JoAnn's_School,"Year 7_11-12_Summer__Speed distance and time_7_Solve problems with speed, distance and time","Solve problems with speed, distance and time",current_2,available,public,True,processed,"Grade 6 Math #6.7, Problem Solving - Distance Formula,  rate, time"
oxOiuqUfWKA,Distance Time Graphs - Corbettmaths,MooMooMath_and_Science,Year 7_11-12_Summer__Speed distance and time_8_Interpret distance-time graphs,Interpret distance-time graphs,current_3,available,public,True,processed,Distance Time Graphs - Corbettmaths
KbFwLvCOBUI,Solving quadratics by factoring: leading coefficient Ã¢Â  Â  1 | High School Math | Khan Academy,Khan_Academy,Year 8_12-13_Autumn__Algebraic manipulation_10_Factorise quadratic expressions E,Factorise quadratic expressions E,current_2,available,public,True,processed,Solving quadratics by factoring: leading coefficient Ã¢Â  Â  1 | High School Math | Khan Academy
YijzeFDm-HI,Translating Algebraic Expressions: Part 1 - Turn Words into Algebraic Expressions,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Algebraic manipulation_1_Form algebraic expressions,Form algebraic expressions,current_1,available,public,True,processed,Translating Algebraic Expressions: Part 1 - Turn Words into Algebraic Expressions
om-lxzsJtQU,"Grade 6 Math #1.7, How to write an algebraic expression",JoAnn's_School,Year 8_12-13_Autumn__Algebraic manipulation_1_Form algebraic expressions,Form algebraic expressions,current_3,available,public,True,processed,"Grade 6 Math #1.7, How to write an algebraic expression"
vDqOoI-4Z6M,"What are variables, expressions, and equations? | Introduction to algebra | Algebra I | Khan Academy",Khan_Academy,"Year 8_12-13_Autumn__Algebraic manipulation_2_Identify and use formulae, expressions, identities and equations","Identify and use formulae, expressions, identities and equations",current_3,available,public,True,processed,"What are variables, expressions, and equations? | Introduction to algebra | Algebra I | Khan Academy"
ioNObr-dOQM,Equivalent Expressions: The Distributive Property and Combining Like Terms,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Algebraic manipulation_3_Simplify expressions,Simplify expressions,current_1,available,public,True,processed,Equivalent Expressions: The Distributive Property and Combining Like Terms
NpxopszEZtM,Multistep Equations Part 1 - Solving With Distribution,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Algebraic manipulation_4_Use directed number with algebra,Use directed number with algebra,current_2,available,public,True,processed,Multistep Equations Part 1 - Solving With Distribution
hUWSBbqkBo4,"Grade 7 Math #6.3, What is a Two-step algebraic equation",JoAnn's_School,Year 8_12-13_Autumn__Algebraic manipulation_4_Use directed number with algebra,Use directed number with algebra,current_3,available,public,True,processed,"Grade 7 Math #6.3, What is a Two-step algebraic equation"
XJmXvZdRRNQ,Algebra Substitution - GCSE Maths,JED_Maths,Year 8_12-13_Autumn__Algebraic manipulation_5_Substitution with directed number,Substitution with directed number,current_1,available,public,True,processed,Algebra Substitution - GCSE Maths
ZccJZ4EWwbQ,"7th Grade Math 6.2b, Writing and Solving One-Step Addition and Subtraction Equations",JoAnn's_School,Year 8_12-13_Autumn__Algebraic manipulation_5_Substitution with directed number,Substitution with directed number,current_2,available,public,True,processed,"7th Grade Math 6.2b, Writing and Solving One-Step Addition and Subtraction Equations"
GepFsLOQg_8,Expanding Brackets (Multiplying Out Brackets),Minity_Maths,Year 8_12-13_Autumn__Algebraic manipulation_6_Expand a single bracket,Expand a single bracket,current_2,available,public,True,processed,Expanding Brackets (Multiplying Out Brackets)
zfy9v2fgk8I,How to Expand Two Brackets (Step-by-Step Guide),Maths_with_Mrs_B,Year 8_12-13_Autumn__Algebraic manipulation_8_Expand single brackets and simplify,Expand single brackets and simplify,current_2,available,public,True,processed,How to Expand Two Brackets (Step-by-Step Guide)
ZJpBf2XBlsY,Expanding Brackets (Single) - GCSE Maths,JED_Maths,Year 8_12-13_Autumn__Algebraic manipulation_8_Expand single brackets and simplify,Expand single brackets and simplify,current_3,available,public,True,processed,Expanding Brackets (Single) - GCSE Maths
Dvo1Q-yBBhk,GCSE Maths - How to Expand Double Brackets (2026/27 exams),Cognito,Year 8_12-13_Autumn__Algebraic manipulation_9_Expand double brackets E,Expand double brackets E,current_2,available,public,True,processed,GCSE Maths - How to Expand Double Brackets (2026/27 exams)
pN5wt3emm-Y,Graphing From Slope-Intercept Form - Plot Lines From an Equation,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Coordinates and graphs_10_Lines of the form y = mx + c,Lines of the form y = mx + c,current_2,available,public,True,processed,Graphing From Slope-Intercept Form - Plot Lines From an Equation
UdHaBsfatxc,GCSE Maths - Finding the Equation of a Straight Line From 2 Sets of Coordinates (2026/27 exams),Cognito,Year 8_12-13_Autumn__Coordinates and graphs_10_Lines of the form y = mx + c,Lines of the form y = mx + c,current_3,available,public,True,processed,GCSE Maths - Finding the Equation of a Straight Line From 2 Sets of Coordinates (2026/27 exams)
MDdAjIUNKNo,Linear Equations and Graphs: Part 2 - Writing Linear Equations and Graphing Linear Relationships,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Coordinates and graphs_12_Solve problems with coordinates and graphs E,Solve problems with coordinates and graphs E,current_1,available,public,True,processed,Linear Equations and Graphs: Part 2 - Writing Linear Equations and Graphing Linear Relationships
9Uc62CuQjc4,Algebra Basics: Graphing On The Coordinate Plane - Math Antics,mathantics,Year 8_12-13_Autumn__Coordinates and graphs_12_Solve problems with coordinates and graphs E,Solve problems with coordinates and graphs E,current_2,available,public,True,processed,Algebra Basics: Graphing On The Coordinate Plane - Math Antics
KBKtpSX-NMk,GCSE Maths - Using Ratios to Find the Coordinates of a Point On a Line (2026/27 exams),Cognito,Year 8_12-13_Autumn__Coordinates and graphs_12_Solve problems with coordinates and graphs E,Solve problems with coordinates and graphs E,current_3,available,public,True,processed,GCSE Maths - Using Ratios to Find the Coordinates of a Point On a Line (2026/27 exams)
Am--oqAgHcQ,1.06 - Four Quadrants of the Coordinate Plane,DSD_Advantage_Math,Year 8_12-13_Autumn__Coordinates and graphs_1_Coordinates in all four quadrants,Coordinates in all four quadrants,current_2,available,public,True,processed,1.06 - Four Quadrants of the Coordinate Plane
_hjgslZPluw,Graphing lines parallel to the axes,Mathagorithm,Year 8_12-13_Autumn__Coordinates and graphs_2_Lines parallel to the axes,Lines parallel to the axes,current_1,available,public,True,processed,Graphing lines parallel to the axes
UbPcCaWeTig,Horizontal and Vertical Lines - Graph and Write Special Linear Equations,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Coordinates and graphs_2_Lines parallel to the axes,Lines parallel to the axes,current_2,available,public,True,processed,Horizontal and Vertical Lines - Graph and Write Special Linear Equations
1hKnZHTJPY8,Horizontal and Vertical Lines | Equation of line parallel to x axis or y axis,Math_Simplified_-_Harsha_Jeshnani,Year 8_12-13_Autumn__Coordinates and graphs_2_Lines parallel to the axes,Lines parallel to the axes,current_3,embedding_disabled,public,False,processed,Horizontal and Vertical Lines | Equation of line parallel to x axis or y axis
AmZKrnFyZxM,Graphing Data: Part 2 - Generating and Extending,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Coordinates and graphs_3_Tables of values,Tables of values,current_1,available,public,True,processed,Graphing Data: Part 2 - Generating and Extending
VM3i6-gvKSA,GCSE Maths - How to Plot a Straight Line Using a Table of Coordinates (2026/27 exams),Cognito,Year 8_12-13_Autumn__Coordinates and graphs_3_Tables of values,Tables of values,current_2,available,public,True,processed,GCSE Maths - How to Plot a Straight Line Using a Table of Coordinates (2026/27 exams)
4w4RbiHvwuk,GCSE Maths - Straight Line Equations You Need to Know (2026/27 exams),Cognito,Year 8_12-13_Autumn__Coordinates and graphs_4_Recognise and use the line y = x,Recognise and use the line y = x,current_1,available,public,True,processed,GCSE Maths - Straight Line Equations You Need to Know (2026/27 exams)
MXV65i9g1Xg,Basic Linear Functions - Math Antics,mathantics,Year 8_12-13_Autumn__Coordinates and graphs_4_Recognise and use the line y = x,Recognise and use the line y = x,current_2,available,public,True,processed,Basic Linear Functions - Math Antics
PZJQA0CL31g,Linear Attributes – Analyze the Features of Linear Graphs,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Coordinates and graphs_8_Lines with a negative gradient,Lines with a negative gradient,current_3,available,public,True,processed,Linear Attributes – Analyze the Features of Linear Graphs
nUk47WSiS30,GCSE Maths - What on Earth is y = mx + c (2026/27 exams),Cognito,Year 8_12-13_Autumn__Coordinates and graphs_9_Lines of the form y = x + c,Lines of the form y = x + c,current_3,available,public,True,processed,GCSE Maths - What on Earth is y = mx + c (2026/27 exams)
zfIynnfw5nU,Multiplying Fractions - Understanding the Size of the Product,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Multiply and divide fractions_2_Multiply fractions,Multiply fractions,current_1,available,public,True,processed,Multiplying Fractions - Understanding the Size of the Product
bCnzIU9W3uc,Dividing Whole Numbers by Fractions: Part 2 - Using Reciprocal Fractions,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Multiply and divide fractions_3_Understand reciprocals,Understand reciprocals,current_1,available,public,True,processed,Dividing Whole Numbers by Fractions: Part 2 - Using Reciprocal Fractions
4lkq3DgvmJo,Math Antics - Dividing Fractions,mathantics,Year 8_12-13_Autumn__Multiply and divide fractions_3_Understand reciprocals,Understand reciprocals,current_2,available,public,True,processed,Math Antics - Dividing Fractions
qB7YJWxY8DU,"Grade 6 Math #4.7, How to divide fractions",JoAnn's_School,Year 8_12-13_Autumn__Multiply and divide fractions_3_Understand reciprocals,Understand reciprocals,current_3,available,public,True,processed,"Grade 6 Math #4.7, How to divide fractions"
9aro188xWiU,Dividing Fractions by Whole Numbers: Part 2 - Using Reciprocal Fractions,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Multiply and divide fractions_5_Divide a fraction by an integer,Divide a fraction by an integer,current_1,available,public,True,processed,Dividing Fractions by Whole Numbers: Part 2 - Using Reciprocal Fractions
RDeqtTfqqhY,How Do You Divide Fractions by Integers? | KS2 Maths Concept for Kids #educationalvideosforkids,Twinkl_Educational_Publishing,Year 8_12-13_Autumn__Multiply and divide fractions_5_Divide a fraction by an integer,Divide a fraction by an integer,current_2,available,public,True,processed,How Do You Divide Fractions by Integers? | KS2 Maths Concept for Kids #educationalvideosforkids
BA0kznlaVFY,"5th Grade Math 8.1, Model to Divide Fractions and Whole Numbers",JoAnn's_School,Year 8_12-13_Autumn__Multiply and divide fractions_5_Divide a fraction by an integer,Divide a fraction by an integer,current_3,available,public,True,processed,"5th Grade Math 8.1, Model to Divide Fractions and Whole Numbers"
4JV6fPXZPXA,How to Multiply a Mixed Number by a Whole Number | Math with Mr. J,Math_with_Mr._J,Year 8_12-13_Autumn__Multiply and divide fractions_8_Multiply and divide mixed numbers,Multiply and divide mixed numbers,current_2,available,public,True,processed,How to Multiply a Mixed Number by a Whole Number | Math with Mr. J
5Jl7l0W6fps,Multiplying and Dividing Fractions,Mometrix_Academy,Year 8_12-13_Autumn__Multiply and divide fractions_9_Multiply and divide algebraic fractions E,Multiply and divide algebraic fractions E,current_2,available,public,True,processed,Multiplying and Dividing Fractions
-OcSIJGnni4,Is It Proportional? - Identifying the Constant of Proportionality,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Proportion and scale_1_Direct proportion,Direct proportion,current_2,deleted,deleted,False,deleted,
s7B4GmjOz3Q,Conversion Graphs - Corbettmaths,corbettmaths,Year 8_12-13_Autumn__Proportion and scale_2_Conversion graphs,Conversion graphs,current_2,available,public,True,processed,Conversion Graphs - Corbettmaths
7sD2-UabER0,Exchange Rates and Currency Exchange,MATH_MADE_EASY_WITH_LAUREL,Year 8_12-13_Autumn__Proportion and scale_3_Convert between currencies,Convert between currencies,current_3,available,public,True,processed,Exchange Rates and Currency Exchange
HF_L3UQceJM,Identifying Proportional Graphs with Unit Rates | 8.EE.B.5 💗💙,The_Magic_of_Math,Year 8_12-13_Autumn__Proportion and scale_4_Direct proportion graphs,Direct proportion graphs,current_2,available,public,True,processed,Identifying Proportional Graphs with Unit Rates | Grade 8 Math | 8.EE.B.5 💗💙
m79qxyNXkCo,"5th Grade Math 10.5, Metric Measures, Compare & Convert to each other",JoAnn's_School,Year 8_12-13_Autumn__Proportion and scale_6_Convert metric units,Convert metric units,current_2,available,public,True,processed,"5th Grade Math 10.5, Metric Measures, Compare & Convert to each other"
SlYDUyDeTMs,Scaling on the Coordinate Plane - How To Scale Coordinates,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Autumn__Proportion and scale_8_Interpret maps using scale and ratios,Interpret maps using scale and ratios,current_3,available,public,True,processed,Scaling on the Coordinate Plane - How To Scale Coordinates
3WAxtdMawCA,Ratios | Part-to-Part vs. Part-to-Whole,Math_with_Mr._J,Year 8_12-13_Autumn__Ratio (1)_2_Ratio problems (whole given),Ratio problems (whole given),current_1,available,public,True,processed,Ratios | Part-to-Part vs. Part-to-Whole
NMHTgNPAkzc,"6th Grade Math 6.1a, Representing Ratios With Models, Writing Ratios",JoAnn's_School,Year 8_12-13_Autumn__Ratio (1)_2_Ratio problems (whole given),Ratio problems (whole given),current_2,available,public,True,processed,"6th Grade Math 6.1a, Representing Ratios With Models, Writing Ratios"
UaGpRNifYpA,Ratio Questions involving Differences - Corbettmaths,corbettmaths,Year 8_12-13_Autumn__Ratio (1)_4_Ratio problems (difference given),Ratio problems (difference given),current_2,available,public,True,processed,Ratio Questions involving Differences - Corbettmaths
UcPVAh4igpI,GCSE Maths - What are Ratios & How to Simplify Them (Part 1) (2026/27 exams),Cognito,Year 8_12-13_Autumn__Ratio (1)_5_Simplify ratios,Simplify ratios,current_2,available,public,True,processed,GCSE Maths - What are Ratios & How to Simplify Them (Part 1) (2026/27 exams)
wJ5p-YAL-F8,Simplifying Ratios,Minity_Maths,Year 8_12-13_Autumn__Ratio (1)_6_Express ratios in the form 1:n and n:1 E,Express ratios in the form 1:n and n:1 E,current_2,available,public,True,processed,Simplifying Ratios
ZxCGMfiBTpI,Difference between Ratios and Fractions | Grade 6-8 | Maths | BYJU'S,"BYJU'S_-_Class_6,_7_&_8",Year 8_12-13_Autumn__Ratio (1)_7_Compare ratios and fractions,Compare ratios and fractions,current_1,available,public,True,processed,Difference between Ratios and Fractions | Grade 6-8 | Maths | BYJU'S
R-0WT7bOIiY,Lines of Symmetry | What is Symmetry? | Math Videos for Kids,Doodles_and_Digits___Educational_Math_Videos,Year 8_12-13_Autumn__Symmetry and reflection_1_Line symmetry,Line symmetry,current_1,available,public,True,processed,Lines of Symmetry | What is Symmetry? | Math Videos for Kids
iNdP1caYHDA,What Is The Order Of Rotational Symmetry,Minity_Maths,Year 8_12-13_Autumn__Symmetry and reflection_2_Rotational symmetry,Rotational symmetry,current_1,available,public,True,processed,What Is The Order Of Rotational Symmetry
OjIj5hv93sk,Polygons | Naming Polygons,Math_with_Mr._J,Year 8_12-13_Spring__Area volume and density_1_Name 2-D and 3-D shapes,Name 2-D and 3-D shapes,current_1,available,public,True,processed,Polygons | Naming Polygons
LdozxtNcdzI,"Polygons, Parallel Lines, Angles: Foundation - GCSE Maths Revision - Unit 6",HannahKettleMaths,Year 8_12-13_Spring__Area volume and density_1_Name 2-D and 3-D shapes,Name 2-D and 3-D shapes,current_2,available,public,True,processed,"Polygons, Parallel Lines, Angles: Foundation - GCSE Maths Revision - Unit 6"
sEVdsoEOH2c,Volume and Surface Area of a Rectangular Solid,Mometrix_Academy,Year 8_12-13_Spring__Area volume and density_4_Recognise prisms,Recognise prisms,current_1,available,public,True,processed,Volume and Surface Area of a Rectangular Solid
ZNX-a-5jGeM,Math Antics - Intro to the Metric System,mathantics,Year 8_12-13_Spring__Area volume and density_6_Convert metric units of mass and capacity,Convert metric units of mass and capacity,current_2,available,public,True,processed,Math Antics - Intro to the Metric System
sv7zflLeduM,Density - Corbettmaths,corbettmaths,"Year 8_12-13_Spring__Area volume and density_7_Understand the units of density, mass and volume","Understand the units of density, mass and volume",current_1,available,public,True,processed,Density - Corbettmaths
C8at23onC6Q,Solving One-Step Inequalities - Graphing and Writing Solutions,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Spring__Equations and inequalities_10_Solve inequalities with unknowns on both sides E,Solve inequalities with unknowns on both sides E,current_2,available,public,True,processed,Solving One-Step Inequalities - Graphing and Writing Solutions
saASveF7jlY,Solving Inequalities - GCSE Maths,1st_Class_Maths,Year 8_12-13_Spring__Equations and inequalities_10_Solve inequalities with unknowns on both sides E,Solve inequalities with unknowns on both sides E,current_3,available,public,True,processed,Solving Inequalities - GCSE Maths
1kLejEfyrps,One-Step Equations - How To Solve One-Step Algebra Equations,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Spring__Equations and inequalities_1_Solve 1- and 2-step equations,Solve 1- and 2-step equations,current_1,available,public,True,processed,One-Step Equations - How To Solve One-Step Algebra Equations
PTXqR8U9GH8,Solving Two Step Equations with Parentheses FOUR Ways! | 7.EE.B.4.a 💚,The_Magic_of_Math,Year 8_12-13_Spring__Equations and inequalities_2_Solve more complex equations,Solve more complex equations,current_1,available,public,True,processed,Solving Two Step Equations with Parentheses FOUR Ways! | Grade 7 Math | 7.EE.B.4.a 💚
yGZ0oR3kA1o,Linear Equations (2 step/Brackets) - GCSE Maths,1st_Class_Maths,Year 8_12-13_Spring__Equations and inequalities_2_Solve more complex equations,Solve more complex equations,current_2,available,public,True,processed,Linear Equations (2 step/Brackets) - GCSE Maths
